index,customer_id,supplied_at,volume,size
455,3811.0,2021-01-10 10:27:00,245.3,446
456,3811.0,2021-01-12 11:57:00,167.5,446
457,3811.0,2021-01-14 17:50:00,93.6,446
458,3811.0,2021-02-02 16:43:00,200.3,446
459,3811.0,2021-02-21 15:28:00,177.1,446
460,3811.0,2021-03-12 15:43:00,156.8,446
461,3811.0,2021-04-12 11:41:00,131.9,446
462,3811.0,2021-12-01 17:30:00,180.4,446
463,3811.0,2021-12-22 16:01:00,204.4,446
464,3811.0,2022-01-12 12:20:00,313.5,446
465,3811.0,2022-02-02 13:24:00,264.0,446
466,3811.0,2022-02-21 14:24:00,210.5,446
467,3811.0,2022-03-12 16:17:00,177.4,446
468,3851.0,2020-11-26 17:18:00,97.6,446
469,3851.0,2020-12-24 09:53:00,225.8,446
470,3851.0,2021-01-14 17:54:00,213.8,446
471,3851.0,2021-02-02 16:47:00,153.7,446
472,3851.0,2021-02-21 15:31:00,130.7,446
473,3851.0,2021-03-12 15:46:00,109.8,446
474,3851.0,2021-04-12 11:44:00,78.2,446
475,3851.0,2021-12-01 17:33:00,104.3,446
476,3851.0,2021-12-22 15:48:00,79.7,446
477,3851.0,2022-01-12 12:24:00,114.9,446
478,3851.0,2022-02-02 13:27:00,90.8,446
479,3851.0,2022-02-21 14:28:00,68.8,446
480,3851.0,2022-03-12 16:23:00,40.5,446
481,3871.0,2020-11-26 17:00:00,120.3,446
482,3871.0,2020-12-24 09:26:00,158.4,446
483,3871.0,2021-01-14 17:31:00,169.1,446
484,3871.0,2021-02-02 16:25:00,122.5,446
485,3871.0,2021-02-21 15:14:00,113.2,446
486,3871.0,2021-03-12 15:28:00,94.1,446
487,3871.0,2021-12-01 17:40:00,254.3,446
488,3871.0,2021-12-22 15:39:00,149.2,446
489,3871.0,2022-01-12 12:38:00,185.5,446
490,3871.0,2022-02-02 13:02:00,163.9,446
491,3871.0,2022-02-21 14:00:00,131.4,446
492,3871.0,2022-03-12 16:05:00,111.0,446
493,4321.0,2020-11-25 16:13:00,122.2,198
494,4321.0,2020-12-22 18:34:00,185.9,198
495,4321.0,2021-01-10 09:49:00,181.1,198
496,4321.0,2021-01-30 10:22:00,157.0,198
497,4321.0,2021-02-18 14:39:00,146.6,198
498,4321.0,2021-03-05 18:24:00,95.9,198
499,4321.0,2021-03-23 16:12:00,77.2,198
500,4321.0,2021-11-30 10:22:00,309.0,198
501,4321.0,2021-12-15 15:59:00,138.8,198
502,4321.0,2021-12-29 15:37:00,241.5,198
503,4321.0,2022-01-14 15:23:00,251.9,198
504,4321.0,2022-01-27 17:55:00,178.0,198
505,4321.0,2022-02-12 17:04:00,244.9,198
506,4321.0,2022-02-28 09:07:00,220.3,198
507,5151.0,2020-12-09 10:45:00,122.7,198
508,5151.0,2021-01-08 18:07:00,227.5,198
509,5151.0,2021-02-09 10:20:00,232.2,198
510,5151.0,2021-03-08 11:04:00,186.3,198
511,5151.0,2021-11-17 11:37:00,111.5,198
512,5151.0,2021-12-16 16:11:00,79.8,198
513,5151.0,2022-01-17 19:31:00,151.1,198
514,5151.0,2022-02-25 09:15:00,201.8,198
515,5171.0,2020-11-12 10:48:00,272.9,446
516,5171.0,2020-12-03 15:03:00,256.7,446
517,5171.0,2020-12-24 15:39:00,410.2,446
518,5171.0,2021-01-06 15:38:00,336.9,446
519,5171.0,2021-01-21 09:52:00,351.6,446
520,5171.0,2021-02-07 15:45:00,368.1,446
521,5171.0,2021-02-23 10:36:00,268.9,446
522,5171.0,2021-03-10 09:07:00,223.3,446
523,5171.0,2021-03-24 15:45:00,148.8,446
524,5171.0,2021-04-12 10:54:00,112.3,446
525,5171.0,2021-11-08 11:33:00,111.2,446
526,5171.0,2021-12-02 10:52:00,185.8,446
527,5171.0,2021-12-22 14:34:00,201.4,446
528,5171.0,2022-01-12 13:09:00,237.3,446
529,5171.0,2022-02-02 10:12:00,245.9,446
530,5171.0,2022-02-26 10:39:00,241.6,446
531,5211.0,2020-11-05 08:19:00,193.5,446
532,5211.0,2020-12-07 14:53:00,109.8,446
533,5211.0,2020-12-23 08:41:00,90.7,446
534,5211.0,2021-01-10 08:17:00,80.0,446
